mar_emp,DiasMora,Factor,STOTAL,df_Life_M,utilizacion,prom_saldo_6m,prom_diasmora_6m,prom_df_life_M_6m,prom_utilizacion_6m,prom_saldo_12m,prom_diasmora_12m,prom_df_life_M_12m,prom_utilizacion_12m
1,0,0.9776184673,126124.07,88,1.00899256,124795.6717,0,85.5,0.9983653733,123719.8658,0,82.5,0.9897589267
1,0,0.05743171367,98471.03,71,0.9289719811,100506.845,0,68.5,0.948177783,100235.2008,0,65.5,0.9456151022
1,0,1.000001768,5655.35,77,0.05335235849,36934.33167,0,74.5,0.3484370912,68720.58833,0,71.5,0.6483074371
1,0,1.057276908,99642.25,42,0.9964225,98825.08667,0,39.5,0.9882508667,97131.17333,0,36.5,0.9713117333
1,0,1.023403669,102940.27,45,1.0294027,99586.82333,0,42.5,0.9958682333,97885.5025,0,39.5,0.978855025
1,0,0.9185404123,52201.59,90,0.5220159,55928.18167,0,87.5,0.5592818167,63686.50167,0,84.5,0.6368650167
1,0,0.8853962241,54155.72,91,0.5415572,54776.72333,0,88.5,0.5477672333,61902.28,0,85.5,0.6190228
1,0,0.9586590725,50017.02,92,0.5001702,53463.20333,0,89.5,0.5346320333,59867.62417,0,86.5,0.5986762417
1,0,0.9579433492,50054.39,95,0.5005439,51563.76333,0,92.5,0.5156376333,54741.28417,0,89.5,0.5474128417
1,0,1.102701603,43483.45,96,0.4348345,50110.74,0,93.5,0.5011074,53019.46083,0,90.5,0.5301946083
1,0,1.072143499,44722.81,98,0.4472281,47721.29167,0,95.5,0.4772129167,50592.2475,0,92.5,0.505922475
1,0,1,67840.27,76,0.8076222619,67849.56667,0,73.5,0.8077329365,72518.49583,0,70.5,0.8633154266
1,0,1.102444694,44164.22,82,0.8103526606,47896.81333,0,79.5,0.8788406116,48915.11333,0,76.5,0.8975250153
1,0,1.051088922,26563.88,41,0.5312776,26966.96833,20.16666667,38.5,0.5393393667,27515.20833,10.08333333,35.5,0.5503041667
1,59,1.013750453,86808.05,48,0.8680805,83740.00833,9.833333333,45.5,0.8374000833,87103.39333,4.916666667,42.5,0.8710339333
1,58,1.312992012,1034.02,42,0.0051701,1111.725,29.5,40.5,0.005558625,1111.725,29.5,40.5,0.005558625
1,0,0.7661172534,32069.36,77,0.3206936,35194.36,0,74.5,0.3519436,38944.36,0,71.5,0.3894436
1,0,0.5350575878,10754.02,95,0.1075402,16192.31,76.16666667,92.5,0.1619231,20380.6,75.83333333,89.5,0.203806
1,0,1,5754.02,99,0.0575402,8254.02,0,96.5,0.0825402,14421.47667,65.75,93.5,0.1442147667
1,0,1,5754.02,101,0.0575402,6379.02,0,98.5,0.0637902,11285.665,38.08333333,95.5,0.11285665
1,0,1.057458573,120087.04,59,1.000725333,115747.16,0,56.5,0.9645596667,116583.9858,0,53.5,0.9715332153
1,0,1.10134804,115301.49,66,0.96084575,116462.9667,0,63.5,0.9705247222,116226.7267,0,60.5,0.9685560556
1,0,1.057627407,120067.87,68,1.000565583,116172.3733,0,65.5,0.9681031111,116474.285,0,62.5,0.9706190417
1,0,1.291169487,79934.2,66,0.799342,86589.33,0,63.5,0.8658933,90377.3,0,60.5,0.903773
1,0,1.120528654,92107.06,67,0.9210706,86889.30667,0,64.5,0.8688930667,90326.52,0,61.5,0.9032652
1,0,1.000000111,89920.46,84,0.8992046,86641.13667,0,81.5,0.8664113667,92013.73667,10.08333333,78.5,0.9201373667
1,0,1.183979253,67651.65,53,0.9204306122,42772.36833,0,50.5,0.5819369841,32555.42917,0,47.5,0.4429310091
1,0,1.155241507,69334.55,59,0.9433272109,71620.27833,0,56.5,0.9744255556,57196.32333,0,53.5,0.7781812698
1,0,1.094002379,73215.7,62,0.9961319728,71623.425,0,59.5,0.9744683673,67838.25583,0,56.5,0.9229694671
1,0,1.057974093,75708.99,63,1.030054286,72024.81667,0,60.5,0.9799294785,69981.7425,0,57.5,0.952132551
1,0,1.480650332,107578.33,79,0.7171888667,108533.7667,0,76.5,0.7235584444,81007.05917,0,73.5,0.5400470611
1,0,1.138307949,139932.16,84,0.9328810667,127478.4333,0,81.5,0.8498562222,114540.8808,0,78.5,0.7636058722
1,0,1.060941537,150136.35,86,1.000909,136860.0483,0,83.5,0.9124003222,126692.7958,0,80.5,0.8446186389
1,0,1.000000063,159285.88,88,1.061905867,146470.635,0,85.5,0.9764709,133556.23,0,82.5,0.8903748667
1,0,1.009383723,143974.84,79,0.9598322667,151463.45,0,76.5,1.009756333,151694.65,0,73.5,1.011297667
1,0,1.0631873,136688.86,83,0.9112590667,142789.9267,0,80.5,0.9519328444,148631.6817,0,77.5,0.9908778778
1,0,1.060538686,137030.23,86,0.9135348667,138079.58,0,83.5,0.9205305333,143960.7608,0,80.5,0.9597384056
1,0,1.000000103,97308.6,76,0.648724,96535.26167,0,73.5,0.6435684111,102963.8908,0,70.5,0.6864259389
1,0,1.086145058,94813.68,117,0.9481368,79428.83833,0,114.5,0.7942883833,86097.87917,0,111.5,0.8609787917
1,0,1.98962292,51759.26,119,0.5175926,83967.78833,0,116.5,0.8396778833,82361.55167,0,113.5,0.8236155167
1,0,1.031050123,99880.12,120,0.9988012,84328.36833,0,117.5,0.8432836833,82907.16333,0,114.5,0.8290716333
1,0,0.8844954532,96196.04,86,0.9619604,97526.40333,0,83.5,0.9752640333,98335.88167,0,80.5,0.9833588167
1,0,1.147266826,141965.51,94,0.9464367333,139950.5867,0,91.5,0.9330039111,123239.4992,0,88.5,0.8215966611
1,0,1.000000061,162872.31,99,1.0858154,155604.63,0,96.5,1.0373642,148057.9125,0,93.5,0.98705275
1,0,1.193234428,87412.27,57,0.8741227,96470.93833,0,54.5,0.9647093833,83279.225,0,52.5,0.83279225
1,0,1.151074537,90613.88,58,0.9061388,96749.28667,0,55.5,0.9674928667,83946.01182,0,53,0.8394601182
1,58,1.113965737,93632.44,59,0.9363244,95656.675,9.666666667,56.5,0.95656675,84753.21417,4.833333333,53.5,0.8475321417
1,0,1.005703788,103711.78,64,1.0371178,91632.615,9.666666667,61.5,0.91632615,94190.95083,4.833333333,58.5,0.9419095083
1,0,1.022490047,128644.02,44,0.8576268,134217.8567,0,41.5,0.8947857111,111250.5192,0,38.5,0.7416701278
1,60,1.003224812,100365.54,40,1.0036554,100401.5083,50,37.5,1.004015083,98235.86333,25,34.5,0.9823586333
1,0,0.4110125,8000,69,0.2890695574,9890.468333,0,66.5,0.3573791629,11590.63,0,63.5,0.4188122855
1,0,0.490761194,6700,71,0.2420957543,8423.801667,0,68.5,0.3043830774,10465.63,0,65.5,0.378161879
1,0,1.030432562,3190.99,75,0.1153022584,4615.623333,0,72.5,0.1667795242,7253.045833,0,69.5,0.2620793436
1,0,0.9575627604,103430.62,119,1.0343062,100119.0883,0,116.5,1.001190883,99489.5475,0,113.5,0.994895475
1,0,0.9984037244,99199.66,122,0.9919966,101012.365,0,119.5,1.01012365,100195.8417,0,116.5,1.001958417
1,0,0.8432028881,92244.62,42,0.9224462,93371.72667,0,39.5,0.9337172667,85665.2825,4.75,36.5,0.856652825
1,60,0.7823892502,99414.62,45,0.9941462,94628.16167,10,42.5,0.9462816167,87100.48167,5,39.5,0.8710048167
1,0,0.8269225454,94060.72,46,0.9406072,94172.79167,10,43.5,0.9417279167,94694.75,5,40.5,0.9469475
1,0,1.019477048,76294.93,49,0.7629493,89656.73333,10,46.5,0.8965673333,91643.07167,5,43.5,0.9164307167
1,0,1.01258438,76814.27,50,0.7681427,86405.85667,10,47.5,0.8640585667,90055.68667,5,44.5,0.9005568667
1,0,0.8488086809,114586.01,70,0.91668808,117232.0667,0,67.5,0.9378565333,116708.7233,0,64.5,0.9336697867
1,0,0.8610450539,112957.62,73,0.90366096,115035.3517,0,70.5,0.9202828133,115876.285,0,67.5,0.92701028
1,0,0.9033109153,107672.34,74,0.86137872,113676.6883,0,71.5,0.9094135067,115241.4033,0,68.5,0.9219312267
1,0,1.771106027,90355.59,61,0.6023706,109151.68,0,58.5,0.7276778667,123292.33,0,55.5,0.8219488667
1,0,2.0536741,77923.43,63,0.5194895333,93870.14667,0,60.5,0.6258009778,113520.285,0,57.5,0.7568019
1,0,1.000000062,160029.32,71,1.066862133,117214.2283,0,68.5,0.7814281889,94908.23083,0,65.5,0.6327215389
1,58,1.006304914,51331.39,41,0.3422092667,63317.00833,9.666666667,38.5,0.4221133889,74689.02667,4.833333333,35.5,0.4979268444
1,0,1.730887237,15025.3,42,0.6393744681,18567.22833,0,39.5,0.7900948227,18826.805,0,36.5,0.8011406383
1,0,1.138609787,22841.1,43,0.9719617021,18957.98833,0,40.5,0.8067229078,20077.95333,0,37.5,0.8543809929
1,59,1.048104537,24813.46,47,1.055891915,22261.33333,9.833333333,44.5,0.9472907801,21227.15083,4.916666667,41.5,0.9032830142
1,0,1.033408951,204415.28,46,1.0220764,200776.885,22.5,43.5,1.003884425,200575.9208,14.25,40.5,1.002879604
1,0,0.3063150842,13865.69,47,0.1386569,23508.47667,0,44.5,0.2350847667,41129.9425,0,41.5,0.411299425
1,0,1.831130253,2319.48,51,0.0231948,11359.455,0,48.5,0.11359455,22089.03,0,45.5,0.2208903
1,0,1.002850148,122769.08,40,0.98215264,122672.3083,0,37.5,0.9813784667,121725.1142,0,34.5,0.9738009133
1,0,0.980914881,89813.43,60,0.71850744,93627.93833,0,57.5,0.7490235067,98278.49333,0,54.5,0.7862279467
1,0,1.059893331,83120.94,65,0.66496752,86508.54667,0,62.5,0.6920683733,90815.5975,0,59.5,0.72652478
1,0,1.000000114,88099.32,67,0.70479456,85710.285,0,64.5,0.68568228,88942.99917,0,61.5,0.7115439933
1,0,1.257285082,1540.82,63,0.01027213333,1201.366667,0,62,0.008009111111,1201.366667,0,62,0.008009111111
1,0,0.1075593419,17649.42,64,0.1764942,28240.38333,0,61.5,0.2824038333,36358.695,0,58.5,0.36358695
1,0,0.4818380488,3939.83,69,0.0393983,11012.10333,0,66.5,0.1101210333,22052.62,0,63.5,0.2205262
1,0,1.590395764,1193.64,73,0.0119364,1382.1,0,70.5,0.013821,10387.6,0,67.5,0.103876
1,0,1.221062548,1337.54,95,0.0066877,995.26,0,94,0.0049763,596.23375,0,89.625,0.00298116875
1,0,1.225542432,81372.36,63,0.9803898795,80510.895,0,60.5,0.9700107831,81563.8825,0,57.5,0.9826973795
1,0,1.027442556,97061.66,73,1.16941759,90162.00833,0,70.5,1.086289257,85143.1125,0,67.5,1.025820633
1,0,1.015999718,149730.14,51,0.9982009333,149670.3383,14.83333333,48.5,0.9978022556,146397.3142,12.41666667,45.5,0.9759820944
1,0,1.157551027,98093.68,52,0.9809368,98894.49333,0,49.5,0.9889449333,98304.98083,0,46.5,0.9830498083
1,0,1.143886475,99265.48,53,0.9926548,98858.03167,0,50.5,0.9885803167,98299.32083,0,47.5,0.9829932083
1,0,1.126034382,100839.23,60,1.0083923,99821.50167,0,57.5,0.9982150167,99302.58917,0,54.5,0.9930258917
1,0,1.026414607,110626.29,63,1.1062629,103802.2483,0,60.5,1.038022483,101524.5758,0,57.5,1.015245758
1,0,1.110956618,323.64,121,0.001244769231,596.82,0,120.5,0.002295461538,255.462,0,114.8,0.0009825461538
1,0,0.9724944808,23409.12,54,0.6502533333,24487.61333,10,51.5,0.6802114815,25510.465,5,48.5,0.7086240278
1,60,0.9766394091,23309.77,57,0.6474936111,23546.33833,29.33333333,54.5,0.6540649537,24596.72333,19.66666667,51.5,0.6832423148
1,0,1.011254053,22511.89,59,0.6253302778,23151.80833,29.33333333,56.5,0.643105787,24010.31667,19.66666667,53.5,0.6669532407
1,0,2.258981408,858.44,77,0.04905371429,2888.43,0,74,0.1650531429,6681.52,0,70.7,0.3818011429
1,0,1.743586977,1112.19,78,0.06355371429,1459.3675,0,75.5,0.08339242857,5548.631,0,71.9,0.3170646286
1,0,1.561314944,1242.03,80,0.07097314286,1042.525,0,78.5,0.05957285714,4319.376,0,74.3,0.2468214857
1,0,1.024958297,99626.19,91,0.9962619,99572.795,0,88.5,0.99572795,99669.17333,0,85.5,0.9966917333
1,0,1.063531718,96012.83,100,0.9601283,91260.44667,0,97.5,0.9126044667,95037.80167,0,94.5,0.9503780167
1,0,0.9999896194,102113.75,102,1.0211375,93780.07833,0,99.5,0.9378007833,95360.36,0,96.5,0.9536036
1,0,1.272516814,1274.27,99,0.01582944099,939.3033333,0,98,0.01166836439,939.3033333,0,98,0.01166836439
1,0,1.005560746,99002.91,70,0.7046470463,99752.34167,0,67.5,0.7099810795,103498.3192,0,64.5,0.736642841
1,0,1.034054695,96274.83,76,0.6852301068,93537.67333,0,73.5,0.6657485647,96645.0075,0,70.5,0.6878648221
1,0,1.08483323,109809.8,65,0.8784784,123456.7217,0,62.5,0.9876537733,123254.6467,0,59.5,0.9860371733
1,0,1.123336096,191135.61,59,0.95567805,129961.3067,0,56.5,0.6498065333,116968.2292,0,53.5,0.5848411458
1,0,1.061928611,202188.29,65,1.01094145,161950.635,0,62.5,0.809753175,145955.9708,0,59.5,0.7297798542
1,0,1.054771815,203560.17,66,1.01780085,178018.6717,0,63.5,0.8900933583,155740.3025,0,60.5,0.7787015125
1,0,0.01292164448,24925.62,49,0.2492562,16885.495,0,46.5,0.16885495,32805.9175,0,43.5,0.328059175
1,0,0.005309686369,60658.95,51,0.6065895,32510.17,0,48.5,0.3251017,31934.9925,0,45.5,0.319349925
1,0,0.01821438206,17682.73,53,0.1768273,34183.75833,0,50.5,0.3418375833,26208.3225,0,47.5,0.262083225
1,0,1.051586783,306.28,56,0.0030628,20082.245,0,53.5,0.20082245,23043.065,0,50.5,0.23043065
1,58,1.021924676,315.17,58,0.0031517,6048.866667,9.666666667,55.5,0.06048866667,19725.9025,4.833333333,52.5,0.197259025
1,0,1.160258643,141130.36,91,0.9408690667,146454.0183,0,88.5,0.9763601222,146656.3708,0,85.5,0.9777091389
1,0,1.201466286,136289.9,93,0.9085993333,144317.4633,0,90.5,0.9621164222,145349.7608,0,87.5,0.9689984056
1,0,0.9998640166,163769.99,98,1.091799933,150065.9317,0,95.5,1.000439544,148054.66,0,92.5,0.9870310667
1,0,0.8654454478,90469.18,76,0.9046918,92342.66667,0,73.5,0.9234266667,90593.05833,0,70.5,0.9059305833
1,0,1.023459154,76501.48,82,0.7650148,83170.98667,0,79.5,0.8317098667,87756.82667,0,76.5,0.8775682667
1,0,1.002436152,132848.87,41,0.8856591333,121257.4333,0,38.5,0.8083828889,109226.8825,0,35.5,0.7281792167
1,0,1.089530458,97671.23,39,0.9767123,98486.965,0,36.5,0.98486965,86379.96833,0,33.5,0.8637996833
1,0,0.9403702413,137259.15,41,0.915061,109649.2817,0,38.5,0.7309952111,105817.09,0,35.5,0.7054472667
1,0,1.095738613,133143.98,57,0.9510284286,132216.0783,0,54.5,0.9444005595,135977.7525,0,51.5,0.9712696607
1,0,1.168610733,124841.4,59,0.8917242857,130610.2967,0,56.5,0.9329306905,133862.5292,0,53.5,0.9561609226
1,0,1.029092672,141766.63,63,1.012618786,133695.5883,0,60.5,0.9549684881,132955.8333,0,57.5,0.9496845238
1,0,1.101542409,97164.23,62,0.9716423,96268.70833,0,59.5,0.9626870833,97402.905,0,56.5,0.97402905
1,0,1.099373854,97355.89,70,0.9735589,94185.815,0,67.5,0.94185815,95530.83583,0,64.5,0.9553083583
1,59,1.003075103,105248.51,45,0.7016567333,102903.355,9.833333333,42.5,0.6860223667,107359.5217,4.916666667,39.5,0.7157301444
1,0,2.154559703,47729.97,40,0.4772997,19557.49667,0,37.5,0.1955749667,15108.955,0,34.5,0.15108955
1,0,1.543950623,66606.45,41,0.6660645,28756.59667,0,38.5,0.2875659667,19323.8875,0,35.5,0.193238875
1,0,1.12103696,91733.88,48,0.9173388,96823.705,0,45.5,0.96823705,70690.85417,0,42.5,0.7069085417
1,0,1.033955507,99459.86,50,0.9945986,95563.59167,0,47.5,0.9556359167,85102.1,0,44.5,0.851021
1,60,1.00315705,102513.43,51,1.0251343,95531.27167,10,48.5,0.9553127167,90626.12,5,45.5,0.9062612
1,0,1.094935862,124670.38,91,0.99736304,117383.3733,0,88.5,0.9390669867,117697.7008,0,85.5,0.9415816067
1,0,0.7254958646,162610.92,72,0.8130546,181878.71,0,69.5,0.90939355,187873.6892,0,66.5,0.9393684458
1,0,0.8035394038,146817.38,73,0.7340869,174717.435,0,70.5,0.873587175,183382.6917,0,67.5,0.9169134583
1,0,0.914113497,129057.88,76,0.6452894,142687.725,0,73.5,0.713438625,167095.8967,0,70.5,0.8354794833
1,0,1.111596766,125653.82,73,0.6282691,108358.985,0,70.5,0.541794925,107883.7483,0,67.5,0.5394187417
1,0,1.100926139,99811.11,90,0.9981111,98500.15167,0,87.5,0.9850015167,83388.4725,0,84.5,0.833884725
1,0,1.236994101,88832,92,0.88832,97749.99333,0,89.5,0.9774999333,82465.44167,0,86.5,0.8246544167
1,0,1.129436135,97291.61,96,0.9729161,89160.328,0,93.6,0.89160328,94254.77727,0,90.27272727,0.9425477727
1,60,1.21000584,1541.1,51,0.01044813559,1201.58,20,50,0.008146305085,1201.58,20,50,0.008146305085
1,0,1.275926296,107597.9,58,0.5379895,117178.525,9.666666667,55.5,0.585892625,131398.88,4.833333333,52.5,0.6569944
1,0,1.131269997,121356.52,59,0.6067826,115367.1817,9.666666667,56.5,0.5768359083,127494.3233,4.833333333,53.5,0.6374716167
1,0,1.148211777,114727.05,61,0.9178164,116534.0167,0,58.5,0.9322721333,116194.69,0,55.5,0.92955752
1,0,1.161605874,113404.17,63,0.90723336,114854.4583,0,60.5,0.9188356667,116071.9558,0,57.5,0.9285756467
1,0,1.102015646,119536.37,69,0.95629096,121555.1417,0,66.5,0.9724411333,118204.8,0,63.5,0.9456384
1,0,1.035781092,127180.3,71,1.0174424,124156.11,0,68.5,0.99324888,119865.6675,0,65.5,0.95892534
1,0,1.009764898,136035.22,39,0.9069014667,144746.9467,45,36.5,0.9649796444,143296.4667,22.5,33.5,0.9553097778
1,0,1.08826364,146705.71,39,0.9780380667,145463.68,0,36.5,0.9697578667,140571.0383,0,33.5,0.9371402556
1,0,1.566057575,14978.6,41,0.1198288,12474.22,0,38.5,0.09979376,22104.43833,0,35.5,0.1768355067
1,0,1.220553297,19218.62,45,0.15374896,16371.16167,0,42.5,0.1309692933,15732.54417,0,39.5,0.1258603533
1,0,1.258160141,36678.9,44,0.8774856459,31203.04,0,41.5,0.7464842105,28961.9775,0,38.5,0.6928702751
1,0,1.308366835,35271.4,45,0.8438133971,31226.36333,0,42.5,0.747042185,30601.2775,0,39.5,0.7320879785
1,0,1.413518149,112762.33,61,0.7517488667,134962.435,0,58.5,0.8997495667,140918.385,0,55.5,0.9394559
1,0,1.065563271,149584.36,66,0.9972290667,141866.64,0,63.5,0.9457776,141494.7983,0,60.5,0.9432986556
1,0,1.22369854,77811.46,95,0.8322081283,80822.3,0,92.5,0.8644096257,84969.275,0,89.5,0.9087622995
1,0,1.238221471,76898.82,96,0.8224472727,79611.385,0,93.5,0.8514586631,83402.15583,0,90.5,0.8920016667
1,0,1,95217.77,105,1.018371872,90790.385,0,102.5,0.9710201604,86606.41167,0,99.5,0.9262717825
1,0,1.114544163,96462.27,60,0.9646227,95477.56,0,57.5,0.9547756,94230.6525,0,54.5,0.942306525
1,0,1.125986678,95482,61,0.95482,95988.99667,0,58.5,0.9598899667,96248.945,0,55.5,0.96248945
1,0,1.153882298,93173.68,63,0.9317368,95682.04833,0,60.5,0.9568204833,96023.73917,0,57.5,0.9602373917
1,0,1.000000099,100740.12,75,1.0074012,102255.1533,20.16666667,72.5,1.022551533,100113.1,10.08333333,69.5,1.001131
1,0,1.835846608,5880.11,107,0.03920073333,30359.99,0,104.2,0.2023999333,43865.89818,0,101.0909091,0.2924393212
1,0,1.068155259,10106.19,116,0.0673746,6628.455,0,115.5,0.0441897,11225.695,0,110.75,0.07483796667
1,0,1.074087678,193929.01,47,0.96964505,186249.8183,0,44.5,0.9312490917,173902.8342,0,41.5,0.8695141708
1,0,1.060122125,196483.74,56,0.9824187,190328.575,0,53.5,0.951642875,193032.8875,0,50.5,0.9651644375
1,0,1.021033965,51738.7,41,0.949333945,52209.46667,0,38.5,0.9579718654,52165.25083,0,35.5,0.9571605657
1,0,1.041417189,50726.04,43,0.9307530275,51369.045,0,40.5,0.9425512844,52070.10417,0,37.5,0.9554147554
1,0,0.3564475941,50629.35,107,0.9927323529,46674.05333,0,104.5,0.9151775163,47497.53833,0,101.5,0.931324281
1,0,1.04725641,99806.99,37,0.9980699,98979.35667,0,34.5,0.9897935667,97631.0425,0,31.5,0.976310425
1,0,1.021799215,102293.59,39,1.0229359,99760.645,0,36.5,0.99760645,98393.48,0,33.5,0.9839348
1,88,1.000000096,104523.5,42,1.045235,101740.3033,23.83333333,39.5,1.017403033,100191.5925,11.91666667,36.5,1.001915925
1,0,1.022880866,104962.81,113,1.0496281,89002.63833,0,110.5,0.8900263833,93132.47333,0,107.5,0.9313247333
1,60,1,20395.43,37,0.9948990244,20820.705,35.16666667,34.5,1.015644146,20455.15583,17.58333333,31.5,0.9978124797
1,0,0.6601854449,14012.79,47,0.6835507317,16240.54333,0,44.5,0.792221626,17828.7025,12.41666667,41.5,0.8696928049
1,0,0.933876839,9906.06,50,0.483222439,13166.515,0,47.5,0.6422690244,15541.49583,0,44.5,0.758121748
1,0,0.9020274322,10255.83,51,0.5002843902,12137.99167,0,48.5,0.5920971545,14746.85083,0,45.5,0.7193585772
1,0,1.111720803,55113.46,59,0.9841689286,54527.29833,0,56.5,0.973701756,54910.49917,0,53.5,0.980544628
1,0,1.090342645,56194.06,60,1.003465357,54649.69333,0,57.5,0.975887381,54909.24,0,54.5,0.9805221429
1,0,1.097127593,55846.54,61,0.9972596429,55104.68,0,58.5,0.9840121429,55031.59833,0,55.5,0.9827071131
1,0,1.134485666,54007.54,63,0.9644203571,54659.54,0,60.5,0.9760632143,54770.01667,0,57.5,0.9780360119
1,0,1.103230604,55537.6,64,0.9917428571,54936.43,0,61.5,0.9810076786,54787.68667,0,58.5,0.9783515476
1,0,0.9999998368,61270.79,67,1.09412125,56693.84167,0,64.5,1.01239003,55899.26083,0,61.5,0.9982010863
1,0,1.087295262,69110.28,55,0.9802876596,64397.21333,0,52.5,0.9134356501,59453.70917,0,49.5,0.8433150236
1,0,1.024126015,73373.08,62,1.040752908,70426.70333,0,59.5,0.998960331,68083.76,0,56.5,0.9657270922
1,60,1.21003855,1540.86,54,0.0154086,1201.5,20,53,0.012015,1201.5,20,53,0.012015
1,0,1.079601677,123557.07,38,0.950439,122182.2717,0,35.5,0.9398636282,109588.3058,0,32.5,0.8429869679
1,0,1.032085525,129245.51,45,0.9941962308,127142.5783,0,42.5,0.9780198333,125965.3883,0,39.5,0.9689645256
1,0,1.116299958,187101.1,61,0.9355055,185736.0867,0,58.5,0.9286804333,188921.0267,0,55.5,0.9446051333
1,0,1.100332875,189816.15,64,0.94908075,187542.905,0,61.5,0.937714525,186833.9233,0,58.5,0.9341696167
1,0,1.059828589,197070.5,69,0.9853525,193522.1767,0,66.5,0.9676108833,190326.0317,0,63.5,0.9516301583
1,0,1.000000048,208860.94,71,1.0443047,198275.55,0,68.5,0.99137775,193537.0092,0,65.5,0.9676850458
1,0,1.069151651,171569.44,114,0.8578472,150037.3683,0,111.5,0.7501868417,151817.875,0,108.5,0.759089375
1,0,1.055926454,99299.34,40,0.9929934,88097.095,0,37.5,0.88097095,52899.31167,0,34.5,0.5289931167
1,0,1.053007177,99574.63,46,0.9957463,99354.06167,0,43.5,0.9935406167,93725.57833,0,40.5,0.9372557833
1,0,1.03517415,101290.01,48,1.0129001,100113.07,0,45.5,1.0011307,98042.10667,0,42.5,0.9804210667
1,0,1.141811099,64517.94,56,0.9487932353,64691.67667,0,53.5,0.9513481863,61917.46083,0,50.5,0.9105508946
1,0,1.101419698,66883.95,57,0.9835875,65427.51833,0,54.5,0.9621693873,64024.74333,0,51.5,0.9415403431
1,0,1.113404907,66163.98,59,0.9729997059,66724.40833,0,56.5,0.981241299,65190.175,0,53.5,0.9586790441
1,0,1.093605167,67361.88,61,0.9906158824,66403.60833,0,58.5,0.976523652,65115.54917,0,55.5,0.9575816054
1,0,1.052974551,69961.14,65,1.028840294,67715.71167,0,62.5,0.9958192892,67220.06,0,59.5,0.9885302941
1,0,1.000000136,73667.29,67,1.0833425,69816.64333,0,64.5,1.026715343,68110.12583,0,61.5,1.001619498
1,0,0.9827601818,90123.92,92,1.001376889,88563.64667,0,89.5,0.9840405185,84676.26,0,86.5,0.9408473333
1,0,1.083602755,81736.78,97,0.9081864444,87014.81667,0,94.5,0.9668312963,87253.47583,0,91.5,0.9694830648
1,0,1.128539712,31177.68,71,0.989767619,29551.225,0,68.5,0.938134127,29587.11333,0,65.5,0.9392734392
1,0,1.09593549,32105.22,73,1.019213333,31264.78833,0,70.5,0.992532963,29469.12583,0,67.5,0.9355278042
1,0,1.192229019,132460.49,69,0.8830699333,83063.56,0,67.5,0.5537570667,47979.9,0,65.14285714,0.319866
1,0,1.0783018,146455.51,72,0.9763700667,122293.8267,0,69.5,0.8152921778,77179.676,0,66.9,0.5145311733
1,0,1.063621256,148476.95,73,0.9898463333,137494.0033,0,70.5,0.9166266889,91940.383,0,68.1,0.6129358867
1,0,0.9409888619,48756.05,37,0.9286866667,51449.56,25.16666667,34.5,0.979991619,49392.76417,12.58333333,31.5,0.9408145556
1,0,0.9569823213,47941.22,38,0.9131660952,50791.34833,25.16666667,35.5,0.967454254,49563.38917,12.58333333,32.5,0.9440645556
1,0,1.038354936,97648.71,57,0.9764871,90971.505,0,54.5,0.90971505,94791.91917,0,51.5,0.9479191917
1,0,1.014265881,99967.89,58,0.9996789,91006.99667,0,55.5,0.9100699667,95031.4575,0,52.5,0.950314575
1,0,1.025369792,98885.32,67,0.9888532,101682.4167,0,64.5,1.016824167,100466.005,0,61.5,1.00466005
1,0,2.183689655,870,72,0.007909090909,870,0,72,0.007909090909,870,0,72,0.007909090909
1,0,1,1899.81,75,0.017271,1375.995,0,73.5,0.01250904545,1375.995,0,73.5,0.01250904545
1,0,1.043518279,187242.24,114,0.9362112,192595.785,0,111.5,0.962978925,187240.4908,0,108.5,0.9362024542
1,0,0.9779794004,199790.2,115,0.998951,193132.755,0,112.5,0.965663775,188375.85,0,109.5,0.94187925
1,0,0.999519553,195484.62,116,0.9774231,192898.5883,0,113.5,0.9644929417,189381.4733,0,110.5,0.9469073667
1,0,1.064530973,183546.28,120,0.9177314,190642.9467,0,117.5,0.9532147333,191619.3658,0,114.5,0.9580968292
1,0,1.174362944,18730.7,45,0.936535,18546.54667,0,42.5,0.9273273333,18877.455,0,39.5,0.94387275
1,0,1.104160907,72598.83,43,0.9679844,73210.20333,0,40.5,0.9761360444,73156.58583,0,37.5,0.9754211444
1,0,0.9322218167,160211.73,69,1.0680782,144727.6383,0,66.5,0.9648509222,142964.67,0,63.5,0.9530978
1,0,0.8828354202,169174.08,73,1.1278272,162704.15,0,70.5,1.084694333,149976.2258,0,67.5,0.9998415056
1,0,1.013861842,147310.87,75,0.9820724667,158338.675,0,72.5,1.055591167,151533.1567,0,69.5,1.010221044
1,0,1.021226939,123315,45,0.98652,124411.6767,0,42.5,0.9952934133,124462.395,0,39.5,0.99569916
1,0,0.9902296164,127175.15,46,1.0174012,124781.925,0,43.5,0.9982554,124645.4733,0,40.5,0.9971637867
1,0,1.012589851,124366.84,48,0.99493472,124010.1833,0,45.5,0.9920814667,124257.6575,0,42.5,0.99406126
1,60,1.006713657,125092.77,49,1.00074216,124294.5817,10,46.5,0.9943566533,124199.3117,5,43.5,0.9935944933
1,0,1.31897437,77623.29,45,0.38811645,63628.08167,0,42.5,0.3181404083,67558.46583,0,39.5,0.3377923292
